gameId,platformId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,banned1.championId,banned2.championId,banned3.championId,banned4.championId,banned5.championId,banned6.championId,banned7.championId,banned8.championId,banned9.championId,banned10.championId,participant1.teamId,participant1.championId,participant1.spell1Id,participant1.spell2Id,participant2.teamId,participant2.championId,participant2.spell1Id,participant2.spell2Id,participant3.teamId,participant3.championId,participant3.spell1Id,participant3.spell2Id,participant4.teamId,participant4.championId,participant4.spell1Id,participant4.spell2Id,participant5.teamId,participant5.championId,participant5.spell1Id,participant5.spell2Id,participant6.teamId,participant6.championId,participant6.spell1Id,participant6.spell2Id,participant7.teamId,participant7.championId,participant7.spell1Id,participant7.spell2Id,participant8.teamId,participant8.championId,participant8.spell1Id,participant8.spell2Id,participant9.teamId,participant9.championId,participant9.spell1Id,participant9.spell2Id,participant10.teamId,participant10.championId,participant10.spell1Id,participant10.spell2Id,participant1.player.platformId,participant1.player.summonerName,participant1.player.currentPlatformId,participant1.player.profileIcon,participant2.player.platformId,participant2.player.summonerName,participant2.player.currentPlatformId,participant2.player.profileIcon,participant3.player.platformId,participant3.player.summonerName,participant3.player.currentPlatformId,participant3.player.profileIcon,participant4.player.platformId,participant4.player.summonerName,participant4.player.currentPlatformId,participant4.player.profileIcon,participant5.player.platformId,participant5.player.summonerName,participant5.player.currentPlatformId,participant5.player.profileIcon,participant6.player.platformId,participant6.player.summonerName,participant6.player.currentPlatformId,participant6.player.profileIcon,participant7.player.platformId,participant7.player.summonerName,participant7.player.currentPlatformId,participant7.player.profileIcon,participant8.player.platformId,participant8.player.summonerName,participant8.player.currentPlatformId,participant8.player.profileIcon,participant9.player.platformId,participant9.player.summonerName,participant9.player.currentPlatformId,participant9.player.profileIcon,participant10.player.platformId,participant10.player.summonerName,participant10.player.currentPlatformId,participant10.player.profileIcon,participant1.championSpecificWinRate,participant2.championSpecificWinRate,participant3.championSpecificWinRate,participant4.championSpecificWinRate,participant5.championSpecificWinRate,participant6.championSpecificWinRate,participant7.championSpecificWinRate,participant8.championSpecificWinRate,participant9.championSpecificWinRate,participant10.championSpecificWinRate,winner
3697668302,NA1,1607466298025,607,420,11,13,10.24.345.8390,CLASSIC,MATCHED_GAME,360,104,80,141,122,107,30,-1,141,360,100,79,4,11,100,147,4,12,100,202,4,7,100,10,4,12,100,555,14,4,200,84,4,12,200,57,4,14,200,246,4,14,200,145,7,4,200,121,4,11,NA1,100 Closer,NA1,29,NA1,Acoldblazeolive,NA1,23,NA1,Neøø,NA1,4797,NA1,Kumo9,NA1,4653,NA1,Sup chai,NA1,4568,NA1,Tony Top,NA1,4832,NA1,adc nme,NA1,636,NA1,Åna,NA1,4764,NA1,Asyc,NA1,4832,LA1,Gréll,NA1,4661,0.3333333333333333,0.6666666666666666,0.8571428571428571,1.0,0.2857142857142857,0.47058823529411764,0.5714285714285714,0.0,0.4,0.5,0
3684169604,NA1,1606615244343,1485,420,11,13,10.24.345.8390,CLASSIC,MATCHED_GAME,104,55,360,32,84,32,9,120,84,360,100,202,4,7,100,121,4,11,100,4,12,4,100,267,4,3,100,8,12,4,200,266,4,12,200,145,4,7,200,236,14,4,200,28,11,4,200,12,14,4,NA1,JNCao1,NA1,4,NA1,Ba cua Sofm ,NA1,4568,NA1,pilling91,NA1,4658,NA1,cranky enchanter,NA1,588,NA1,smart play,NA1,4022,NA1,chen ping an,NA1,4655,NA1,Neøø,NA1,4797,NA1,FZXT,NA1,4763,NA1,Chad Jungies ,NA1,4760,NA1,BarbaricDictator,NA1,2074,0.5,0.5,1.0,0.5697674418604651,0.5,0.5,0.5,0.2,0.75,0.375,0
3683991059,NA1,1606603135732,1506,420,11,13,10.24.345.8390,CLASSIC,MATCHED_GAME,32,202,360,107,-1,120,555,84,360,245,100,412,14,4,100,114,4,12,100,145,4,7,100,3,12,4,100,64,11,4,200,516,4,12,200,777,4,14,200,89,4,14,200,20,11,4,200,67,7,4,NA1,Tempos,NA1,3533,NA1,Pobelter,NA1,565,NA1,Neøø,NA1,4797,NA1,Nim Chimpsky,NA1,3787,NA1,Klaus1,NA1,4816,NA1,nxi,NA1,3901,NA1,CtrI C,NA1,2074,NA1,Pockus,NA1,4613,NA1,Matty,NA1,4405,NA1,Tomo9,NA1,4568,0.4666666666666667,1.0,0.75,0.5555555555555556,1.0,0.0,0.5,0.5,0.5769230769230769,0.0,0
3674176170,NA1,1606011059740,1948,420,11,13,10.23.343.2581,CLASSIC,MATCHED_GAME,104,245,202,360,80,360,91,28,25,107,100,246,4,11,100,126,4,12,100,134,12,4,100,81,4,7,100,101,14,4,200,84,14,4,200,412,4,14,200,62,12,4,200,2,11,4,200,112,4,7,NA1,ELO TERRORIST DK,NA1,4490,NA1,jojopyun 16,NA1,4568,NA1,twtv Sepekuu,NA1,4050,NA1,Neøø,NA1,4797,NA1,Prymari,NA1,4816,NA1,pilling91,NA1,4658,TR1,Moose On Crack,NA1,17,NA1,Rookie Laner,NA1,29,NA1,gm player1,NA1,4816,NA1,insanity,NA1,4794,0.25,0.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.5,1
3670897053,NA1,1605828202468,1854,420,11,13,10.23.343.2581,CLASSIC,MATCHED_GAME,104,84,360,54,32,122,360,14,84,39,100,163,4,7,100,62,4,12,100,80,14,4,100,30,11,4,100,238,4,14,200,134,4,3,200,20,11,4,200,202,4,1,200,24,4,12,200,267,4,3,LA1,The Kings Avatar,NA1,4817,NA1,twtv concept,NA1,636,NA1,TwTv JayJLoL,NA1,4568,NA1,checks pIay,NA1,26,NA1,Andoqs,NA1,4764,NA1,uforgjengelig,NA1,29,NA1,02 29 2000,NA1,4819,NA1,Neøø,NA1,4797,NA1,Tony Top,NA1,4568,NA1,Winter,NA1,4700,0.5,0.5,0.6,0.5,0.0,0.75,0.8235294117647058,0.8,0.7142857142857143,0.8333333333333334,1
3689742183,NA1,1606957200201,1250,420,11,13,10.24.345.8390,CLASSIC,MATCHED_GAME,8,-1,141,360,84,-1,142,360,26,122,100,4,4,12,100,164,4,12,100,89,14,4,100,145,4,7,100,104,11,4,200,81,1,4,200,59,11,4,200,12,4,14,200,236,4,14,200,85,4,12,NA1,Acoldblazeolive,NA1,23,NA1,Gorica,NA1,1637,NA1,Hookś,NA1,4779,NA1,blueberry2,NA1,23,NA1,Klaus1,NA1,4816,NA1,Hakuho,NA1,4661,EUW1,Lizardsking,NA1,4,NA1,Qitong1,NA1,3914,NA1,Keel777,NA1,1437,EUW1,aps9FGUui,NA1,7,1.0,1.0,0.7142857142857143,0.8,0.6363636363636364,0.0,0.5,0.0,0.0,0.5,0
3689666686,NA1,1606954918811,1665,420,11,13,10.24.345.8390,CLASSIC,MATCHED_GAME,107,202,122,104,360,84,777,147,555,360,100,26,4,14,100,126,4,12,100,875,11,4,100,21,4,7,100,112,4,12,200,164,4,12,200,145,4,7,200,74,12,4,200,54,14,4,200,876,11,4,NA1,100 PERCENT SLOW,NA1,4244,EUW1,aps9FGUui,NA1,7,NA1,Hakuho,NA1,4661,NA1,blueberry2,NA1,23,NA1,Åna,NA1,4764,NA1,Geiger,NA1,4494,NA1,JNCao1,NA1,21,NA1,BigMagicDonger,NA1,4817,NA1,Klaus1,NA1,4816,NA1,AnDa,NA1,1439,0.5555555555555556,0.5,0.6666666666666666,1.0,0.6,0.2857142857142857,0.4444444444444444,0.5,0.3333333333333333,0.6666666666666666,0
3674427944,NA1,1606020597598,1646,420,11,13,10.23.343.2581,CLASSIC,MATCHED_GAME,360,122,55,10,121,9,107,360,10,121,100,202,4,7,100,236,4,12,100,154,11,4,100,245,12,4,100,875,14,4,200,28,4,11,200,157,4,3,200,79,4,14,200,39,12,4,200,136,4,14,NA1,Azutø,NA1,1456,NA1,Release v2ˉ,NA1,4396,NA1,Cree654,NA1,3220,NA1,pilling91,NA1,4658,NA1,Hakuho,NA1,4661,NA1,lIllllllllI,NA1,23,NA1,OvOOoVOVvVo,NA1,4053,NA1,POOMEˉ,NA1,1152,NA1,aznownzyou,NA1,4820,EUW1,TL Jensen,NA1,4779,0.5454545454545454,0.2,0.0,0.3333333333333333,0.4,1.0,0.6666666666666666,1.0,0.6,0.5,1
3672784395,NA1,1605932027097,1585,420,11,13,10.23.343.2581,CLASSIC,MATCHED_GAME,360,122,84,555,32,20,360,245,164,55,100,85,4,12,100,89,14,4,100,36,4,11,100,202,4,7,100,777,4,14,200,28,11,4,200,236,4,7,200,134,12,4,200,39,4,12,200,412,14,4,NA1,Restrainedˉ,NA1,3221,NA1,Hakuho,NA1,4661,NA1,100 Closer,NA1,29,NA1,Jhineric ADC,NA1,4815,NA1,ChuChuZ,NA1,4058,NA1,colingogo,NA1,4798,NA1,Jozyy,NA1,4817,NA1,twtv Sepekuu,NA1,4050,NA1,jojopyun 16,NA1,4568,NA1,Tempos,NA1,3533,0.5,1.0,1.0,0.75,0.75,0.2,0.0,0.5740740740740741,0.5,0.75,0
3672716575,NA1,1605929796993,1442,420,11,13,10.23.343.2581,CLASSIC,MATCHED_GAME,32,122,107,89,120,38,360,55,120,122,100,98,4,12,100,80,14,4,100,245,4,12,100,145,4,7,100,121,4,11,200,12,14,4,200,58,4,12,200,202,4,1,200,39,4,14,200,876,4,11,NA1,uforgjengelig,NA1,29,NA1,Hakuho,NA1,4661,NA1,insanity,NA1,4794,NA1,Spawn1,NA1,665,NA1,ChuChuZ,NA1,4058,NA1,Tempos,NA1,3533,NA1,Restrainedˉ,NA1,3221,NA1,Seranok,NA1,4763,NA1,jojopyun 16,NA1,4568,NA1,king ghidorrrah,NA1,4650,0.0,0.8333333333333334,0.0,0.4,0.3333333333333333,1.0,0.75,0.3333333333333333,0.3333333333333333,0.7272727272727273,1
3701373441,NA1,1607725956427,1117,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,236,30,-1,360,107,105,164,360,104,350,100,147,4,3,100,81,4,7,100,3,4,12,100,429,12,4,100,120,11,6,200,126,4,12,200,64,4,11,200,526,14,4,200,142,4,14,200,145,4,7,NA1,C9 VULCANNN,NA1,4228,NA1,Doublelift,NA1,4568,NA1,CtrI C,NA1,2074,NA1,Rookie Laner,NA1,29,NA1,Victorys Call,NA1,7,NA1,Srkenji,NA1,4832,NA1,blaberfish2,NA1,2074,NA1,TwTv JayJLoL,NA1,4568,NA1,jojopyun 16,NA1,4568,NA1,100 Closer,NA1,29,1.0,0.5,1.0,1.0,0.6296296296296297,0.4,0.0,0.25,0.75,0.5,0
3701349972,NA1,1607724106720,939,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,114,-1,30,89,-1,30,147,12,2,120,100,203,11,4,100,20,4,14,100,67,7,4,100,117,4,12,100,267,4,3,200,13,12,4,200,236,4,7,200,62,4,12,200,104,4,11,200,555,4,14,NA1,RoseThorn,NA1,4665,NA1,CtrI C,NA1,2074,NA1,KEITHMCBRIEF,NA1,4515,NA1,watch clannad,NA1,23,NA1,C9 VULCANNN,NA1,4228,NA1,Rookie Laner,NA1,29,NA1,isuyamug,NA1,4758,NA1,adc nme,NA1,636,NA1,johnnybravo0,NA1,4568,NA1,Main Sup,NA1,906,0.4,0.5,0.0,0.0,0.0,0.625,0.18181818181818182,0.6410256410256411,1.0,0.7142857142857143,1
3700193695,NA1,1607651600269,1219,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,114,53,126,245,526,120,163,141,76,107,100,876,11,4,100,246,4,14,100,54,4,12,100,67,4,1,100,101,4,7,200,164,12,4,200,517,4,12,200,104,11,4,200,80,4,14,200,145,7,4,NA1,AnDa,NA1,4829,NA1,CtrI C,NA1,2074,NA1,100 PERCENT SLOW,NA1,3862,NA1,Yeonn,NA1,1625,NA1,Plizak,NA1,673,NA1,Rookie Laner,NA1,29,NA1,Acoldblazeolive,NA1,23,NA1,rjsdndgod,NA1,1341,NA1,insanity,NA1,4794,NA1,Stixxay,NA1,4568,0.4444444444444444,0.5,0.0,0.5,0.5333333333333333,0.8,0.3333333333333333,0.75,1.0,0.625,1
3700080916,NA1,1607646711311,1366,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,30,2,121,80,141,517,30,-1,69,62,100,104,4,11,100,432,3,4,100,81,4,7,100,7,4,14,100,84,4,12,200,246,4,14,200,145,7,4,200,147,3,4,200,54,12,4,200,245,4,11,NA1,king ghidorrrah,NA1,4783,NA1,JohnathanForLong,NA1,4613,NA1,B0BBY SMURFDA,NA1,21,NA1,Acoldblazeolive,NA1,23,NA1,100 Closer,NA1,29,NA1,CtrI C,NA1,2074,NA1,Asyc,NA1,3876,NA1,Fall Guy 1353,NA1,29,NA1,Vx Mjm978244659,NA1,4561,NA1,Griffin1,NA1,4779,0.16666666666666666,0.2857142857142857,0.0,0.5,0.5,0.6666666666666666,0.6153846153846154,0.375,1.0,0.75,1
3700032518,NA1,1607643006558,1737,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,69,120,80,360,30,-1,113,202,350,30,100,62,11,14,100,145,4,7,100,24,4,12,100,20,4,14,100,89,4,14,200,147,3,4,200,84,14,12,200,164,4,14,200,121,4,11,200,22,7,4,NA1,Nightblue3,NA1,4550,NA1,JungIe is weak,NA1,1588,NA1,Tony Top,NA1,4832,NA1,CtrI C,NA1,2074,NA1,100 PERCENT SLOW,NA1,3862,NA1,Fall Guy 1353,NA1,29,NA1,Rookie Laner,NA1,29,NA1,blaberfish2,NA1,2074,NA1,Gryffinn,NA1,7,NA1,Quante 1,NA1,23,1.0,1.0,0.3333333333333333,1.0,0.5,0.2857142857142857,0.6,0.0,0.6666666666666666,0.0,0
3655808400,NA1,1604976283662,1193,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,141,360,517,84,62,80,157,9,30,360,100,3,12,4,100,104,4,11,100,555,3,4,100,412,4,14,100,164,12,4,200,245,14,4,200,12,14,4,200,22,4,7,200,114,12,4,200,60,11,4,NA1,Tuesdayy,NA1,4779,NA1,SofM1,NA1,4779,NA1,Davemon,NA1,508,NA1,seoks,NA1,4302,NA1,Yeomseoks1,NA1,4653,NA1,Shiphtur,NA1,4089,NA1,sup123123,NA1,29,NA1,SentientAI,NA1,4794,NA1,TwitchTv Revenge,NA1,29,NA1,dardoc,NA1,1453,0.75,0.4,0.4,0.5,0.75,0.75,1.0,0.6666666666666666,0.6923076923076923,1.0,1
3652178099,NA1,1604778983911,2265,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,164,-1,38,360,134,122,117,80,360,107,100,119,7,4,100,62,4,12,100,1,4,14,100,89,14,4,100,876,11,4,200,28,4,11,200,246,4,12,200,81,4,7,200,12,3,4,200,69,4,12,NA1,Shøryu,NA1,2088,NA1,Eclipse,NA1,4781,NA1,Boyyyyyyyyyyy,NA1,4804,NA1,Swiftah,NA1,4149,NA1,Pyswag LFT,NA1,4661,NA1,Veni vidi vicì,NA1,3542,EUW1,Kral BB,NA1,4575,NA1,Ethiridis,NA1,4795,NA1,sup123123,NA1,29,NA1,SoIitified,NA1,18,0.5,0.5,0.6666666666666666,0.75,0.375,0.6,0.5,0.5,0.8461538461538461,0.8333333333333334,1
3649800469,NA1,1604637904229,1548,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,360,80,107,68,30,104,68,360,147,164,100,202,4,7,100,412,14,4,100,76,11,4,100,236,4,1,100,517,12,4,200,2,4,11,200,98,12,4,200,25,14,4,200,142,4,14,200,235,4,7,NA1,twtv xQcOW,NA1,3787,NA1,sup123123,NA1,29,NA1,Fanatiik,NA1,3379,NA1,Spirax,NA1,1636,NA1,dopamine detox1,NA1,7,NA1,Anticípation,NA1,4057,NA1,T21 Kedeck,NA1,21,NA1,Busio3,NA1,3366,NA1,100 Copy,NA1,2074,NA1,tomio diff,NA1,3384,0.8571428571428571,0.75,0.8,0.8333333333333334,1.0,0.6666666666666666,0.6923076923076923,0.2,0.5,0.2,0
3649637692,NA1,1604633999130,1409,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,119,777,117,104,147,38,80,164,360,236,100,61,12,4,100,114,12,4,100,254,11,4,100,89,4,14,100,81,4,7,200,106,11,4,200,21,7,4,200,55,4,14,200,57,4,12,200,25,3,4,NA1,Tuesdayy,NA1,4779,NA1,rjsdndgod,NA1,1341,NA1,dumpa,NA1,4410,NA1,Pockus,NA1,4613,NA1,NucIear,NA1,4660,NA1,AnDa,NA1,4782,NA1,Cody Pog,NA1,10,NA1,Gamer Girl,NA1,4749,NA1,Aizo,NA1,4404,NA1,sup123123,NA1,29,0.25,0.3684210526315789,0.875,0.5,0.6923076923076923,0.7142857142857143,0.8571428571428571,0.75,0.6086956521739131,0.5,1
3649096838,NA1,1604602864098,1493,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,777,360,80,24,23,555,41,360,236,80,100,145,4,7,100,12,14,4,100,104,11,4,100,268,4,12,100,164,4,12,200,432,14,4,200,202,4,7,200,876,4,11,200,18,4,14,200,17,14,4,NA1,Shorthop,NA1,4796,NA1,sup123123,NA1,29,NA1,1231231231231,NA1,3379,NA1,Zoun,NA1,4781,NA1,100100,NA1,4784,NA1,Cody Pog,NA1,10,NA1,nadianadia,NA1,1392,NA1,SOFM 1V9 HACK ,NA1,4779,NA1,WayOfTheTempesst,NA1,1438,NA1,Blotter,NA1,1630,0.6,0.7692307692307693,0.5,0.5,0.5,0.625,0.4166666666666667,0.7333333333333333,0.0,0.5428571428571428,0
3701844848,NA1,1607751860329,1476,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,20,55,23,-1,202,11,104,30,236,57,100,59,11,4,100,56,4,14,100,18,7,4,100,516,4,12,100,147,4,3,200,164,4,12,200,89,4,14,200,112,12,4,200,120,11,6,200,429,4,3,EUW1,Lizardsking,NA1,4,NA1,a little st0ry,NA1,4568,NA1,hämz,NA1,7,NA1,MightyMongoose,NA1,3568,NA1,Protos,NA1,746,NA1,Tony Top,NA1,4832,NA1,Pockus,NA1,4613,LA1,Ego in t2 XD,NA1,4816,NA1,Victorys Call,NA1,7,NA1,isuyamug,NA1,4758,0.5,0.0,0.8,0.3333333333333333,0.0,0.6666666666666666,0.625,0.5,0.6923076923076923,1.0,1
3701767774,NA1,1607749632374,1558,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,120,68,104,-1,23,30,50,120,236,39,100,89,4,14,100,81,4,12,100,126,4,12,100,34,4,12,100,113,11,12,200,18,7,4,200,141,11,4,200,54,4,12,200,497,14,4,200,136,4,1,NA1,Stephen M Ross3,NA1,3865,NA1,Quantum Fizzics,NA1,4393,NA1,Vase Admirer,NA1,3456,NA1,jojopyun 16,NA1,4568,NA1,checks pIay,NA1,26,NA1,hämz,NA1,7,NA1,Victorys Call,NA1,7,NA1,Tony Top,NA1,4832,NA1,2003 03 07,NA1,4086,NA1,Åna,NA1,4764,0.42857142857142855,0.6,0.0,0.0,0.3142857142857143,1.0,0.5,0.6,0.6666666666666666,1.0,1
3701592313,NA1,1607741706234,1252,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,147,-1,26,164,22,141,147,30,360,107,100,876,11,4,100,89,14,4,100,145,3,4,100,80,12,4,100,236,4,14,200,34,4,14,200,58,12,4,200,12,3,4,200,163,11,4,200,67,4,1,NA1,RoseThorn,NA1,4665,EUW1,Lizardsking,NA1,4,NA1,hämz,NA1,7,NA1,TheRealPhilip,NA1,983,NA1,Acoldblazeolive,NA1,23,NA1,Åna,NA1,4764,NA1,REVENGE imt,NA1,29,NA1,TwTv JayJLoL,NA1,4568,NA1,Item tester,NA1,3369,NA1,Doublelift,NA1,4568,0.3333333333333333,0.5,0.375,0.5,0.75,0.0,0.0,0.2857142857142857,0.6666666666666666,0.0,0
3701573986,NA1,1607739108052,1870,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,120,21,777,55,57,164,89,-1,-1,26,100,4,4,12,100,245,11,4,100,80,4,14,100,39,12,4,100,145,7,4,200,30,11,12,200,517,4,12,200,236,4,7,200,875,4,12,200,526,4,14,NA1,Seranok,NA1,4832,NA1,rjsdndgod,NA1,1341,NA1,poome9,NA1,4834,NA1,Shower D0G,NA1,956,NA1,hämz,NA1,7,NA1,checks pIay,NA1,26,NA1,Acoldblazeolive,NA1,23,NA1,isuyamug,NA1,4758,NA1,Griffin1,NA1,4779,NA1,smty,NA1,7,0.0,0.0,0.6666666666666666,0.5,0.2857142857142857,0.576271186440678,0.5,0.3076923076923077,0.5,1.0,1
3701450161,NA1,1607733470450,1691,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,120,98,147,84,202,23,104,163,266,120,100,89,4,14,100,141,11,4,100,57,12,4,100,21,7,4,100,55,14,12,200,157,14,4,200,3,14,4,200,164,14,12,200,113,11,12,200,235,7,4,NA1,poome9,NA1,4834,NA1,Throw,NA1,4780,NA1,Tentakai,NA1,3180,NA1,hämz,NA1,7,NA1,thank u go next,NA1,3103,NA1,Nim Chimpsky,NA1,3787,NA1,JohnathanForLong,NA1,4613,NA1,MightyMongoose,NA1,3568,NA1,checks pIay,NA1,26,NA1,Fall Guy 1353,NA1,29,0.5555555555555556,0.8333333333333334,1.0,0.5454545454545454,0.5714285714285714,0.0,0.0,0.3333333333333333,0.3,0.0,0
3648108407,NA1,1604541341851,1235,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,42,122,105,360,84,164,41,19,141,38,100,92,12,4,100,145,7,4,100,76,11,4,100,53,4,14,100,555,4,14,200,64,4,11,200,62,12,4,200,37,4,7,200,115,12,4,200,56,14,4,NA1,Bejjaniii,NA1,20,NA1,Fine Yourself,NA1,3632,NA1,Swordblue,NA1,970,NA1,me anim,NA1,3592,NA1,lIllllllllI,NA1,23,NA1,Jauny1,NA1,4707,NA1,Big j8,NA1,4746,NA1,Smite Infinity,NA1,3819,NA1,MrJuneJune,NA1,4026,NA1,asap nocky,NA1,4282,0.7857142857142857,0.6666666666666666,0.5,0.5277777777777778,0.5641025641025641,0.5,0.8,0.0,1.0,0.48484848484848486,0
3644171668,NA1,1604310672307,936,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,236,38,22,26,104,147,39,26,35,360,100,89,14,4,100,202,4,7,100,141,4,11,100,114,4,12,100,55,4,14,200,37,4,3,200,777,4,14,200,54,4,12,200,64,4,11,200,74,12,4,NA1,100 Breezyyy,NA1,29,LA1,The Kings Avatar,NA1,7,NA1,ChaseShaco,NA1,1151,NA1,Jauny1,NA1,4707,NA1,Taco,NA1,4749,NA1,The Tank Man,NA1,1298,NA1,JJKingButLowerLP,NA1,3150,NA1,JungIe is weak,NA1,4783,NA1,Jozyy,NA1,710,NA1,BigMagicDonger,NA1,3879,0.47368421052631576,0.5,0.0,0.5,0.8571428571428571,0.5686274509803921,0.5,0.5,0.8,0.5882352941176471,0
3644086489,NA1,1604306892330,1632,420,11,13,10.22.341.643,CLASSIC,MATCHED_GAME,876,236,147,55,360,121,11,89,80,62,100,235,7,4,100,64,11,4,100,164,4,12,100,38,12,4,100,57,14,4,200,76,11,4,200,412,4,14,200,119,4,7,200,6,12,4,200,68,14,4,NA1,BigMagicDonger,NA1,3879,NA1,kyochon bhc bbq,NA1,4707,NA1,Jauny1,NA1,4707,NA1,Caristinn,NA1,563,NA1,Sertra,NA1,27,NA1,eXyu,NA1,3587,NA1,chickenmaster123,NA1,4632,NA1,SsjGod,NA1,4761,NA1,Gaurdknight Fan,NA1,3686,NA1,James Harlond,NA1,4416,0.7727272727272727,0.5,0.8,0.4642857142857143,0.4,0.6363636363636364,0.7777777777777778,0.2,0.5,0.4444444444444444,1
3636479151,NA1,1603873599348,1534,420,11,13,10.21.339.2173,CLASSIC,MATCHED_GAME,876,38,360,101,246,-1,24,360,104,58,100,114,4,12,100,89,3,4,100,64,11,4,100,84,14,4,100,69,4,7,200,119,4,1,200,80,14,4,200,164,14,12,200,517,4,12,200,79,4,11,NA1,Jauny1,NA1,4707,NA1,Apple Pie 78,NA1,4655,NA1,Samskeyti Tree,NA1,7,NA1,hi im oreki,NA1,4642,NA1,Gravebloom,NA1,4426,NA1,Alvin Alvarez,NA1,4779,NA1,4 Shade,NA1,3497,NA1,Diomarr,NA1,4568,NA1,O hide on bush O,NA1,661,NA1,Gryffinn,NA1,7,0.5,0.16666666666666666,0.625,0.5714285714285714,0.6666666666666666,0.5,0.65,0.5087719298245614,0.1,0.16666666666666666,1
3636493948,NA1,1603870765958,1620,420,11,13,10.21.339.2173,CLASSIC,MATCHED_GAME,141,360,154,68,35,76,26,141,360,80,100,516,4,12,100,555,14,4,100,115,4,12,100,81,4,7,100,876,4,11,200,517,12,4,200,104,4,11,200,202,4,7,200,27,4,12,200,432,14,4,NA1,Jauny1,NA1,4707,NA1,4 Shade,NA1,3497,NA1,Gravebloom,NA1,4426,TR1,lnsqwer7,NA1,4,NA1,JungIe is weak,NA1,4783,NA1,Yunbee2,NA1,4707,NA1,next year fast,NA1,4777,NA1,Ablazeolive,NA1,23,NA1,A Wild Pokemon,NA1,4657,NA1,JohnathanForLong,NA1,4613,1.0,0.5,0.75,0.5,0.7777777777777778,0.8,0.7142857142857143,0.5,0.8333333333333334,0.5,0
3700643222,NA1,1607661139903,1746,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,141,145,114,202,360,245,235,141,163,30,100,236,7,4,100,526,14,4,100,266,4,12,100,104,4,11,100,1,4,14,200,147,4,3,200,238,14,4,200,84,14,12,200,51,7,4,200,427,4,11,NA1,TEAMLUKEE,NA1,3160,NA1,TwTv JayJLoL,NA1,4568,NA1,Cavelery,NA1,3533,NA1,Copý,NA1,3838,NA1,WX lol766788,NA1,24,NA1,newbie    7,NA1,4833,NA1,Iaceration,NA1,7,NA1,Rookie Laner,NA1,29,NA1,TyChee,NA1,3005,NA1,Doubtfull,NA1,936,0.3333333333333333,0.0,0.0,0.0,0.5714285714285714,1.0,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,1
3700198871,NA1,1607653382997,2375,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,-1,104,120,141,119,80,-1,26,89,164,100,62,4,12,100,81,7,4,100,427,11,4,100,68,4,14,100,147,3,4,200,84,12,14,200,526,4,14,200,58,14,4,200,163,11,4,200,21,4,7,NA1,adc nme,NA1,636,NA1,Stixxay,NA1,4568,NA1,C9 Porkyjin,NA1,4568,NA1,lIllllllllI,NA1,23,NA1,Hookś,NA1,4779,NA1,Copý,NA1,3838,NA1,newbie    7,NA1,4833,NA1,rjsdndgod,NA1,1341,NA1,AnDa,NA1,4829,NA1,isuyamug,NA1,4758,0.6176470588235294,0.5,1.0,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,0.25,0
3699444253,NA1,1607581518419,2081,420,11,13,10.25.348.1797,CLASSIC,MATCHED_GAME,2,32,120,39,104,92,30,-1,84,89,100,523,4,7,100,126,4,12,100,142,4,14,100,421,11,4,100,412,3,4,200,56,4,11,200,53,4,14,200,164,4,12,200,34,1,4,200,21,7,4,NA1,isuyamug,NA1,4758,NA1,Dhokla,NA1,4,NA1,Copý,NA1,3838,NA1,VX s9hua9,NA1,4663,NA1,Hookś,NA1,4779,NA1,c2 meteos,NA1,4653,NA1,Srkenji,NA1,4832,NA1,Tony Top,NA1,4832,NA1,rjsdndgod,NA1,1341,NA1,Klaus1,NA1,1446,0.5,0.25,0.5,0.4666666666666667,0.375,0.75,1.0,0.5454545454545454,0.3333333333333333,0.8888888888888888,1
